city,state,city_id,genus,species,scientific_name,district,cultivar,inventory_date,plant_year,block,lot,address,month.of.update,condition_date,maintained_by,scientific_name_old,nonmatch,word_count_name,genus_only,native,latitude,longitude
Jersey City,New Jersey,104,Acer,rubrum,Acer rubrum,,Sunvalley,6,2016,19803,12,960-958 GARFIELD AVE,3,2019,Jersey City Redevelopment Agency,Acer rubrum,FALSE,2,no,TRUE,40.711287,-74.069485
Jersey City,New Jersey,122,Amelanchier,canadensis,Amelanchier canadensis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Amelanchier canadensis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,151,Betula,nigra,Betula nigra,,Cully,6,2016,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Betula nigra,FALSE,2,no,TRUE,40.7108088,-74.0678418
Jersey City,New Jersey,153,Betula,nigra,Betula nigra,,Cully,6,2016,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Betula nigra,FALSE,2,no,TRUE,40.7108088,-74.0678418
Jersey City,New Jersey,170,Cercis,canadensis,Cercis canadensis,,,6,2016,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Cercis canadensis,FALSE,2,no,TRUE,40.7108088,-74.0678418
Jersey City,New Jersey,189,Gleditsia,triacanthos,Gleditsia triacanthos,inermis,Halka,4,2017,11603,41,108 FIRST ST.,3,2019,Jersey City Division of Architecture,Gleditsia triacanthos,FALSE,2,no,FALSE,40.5032196,-74.2743796
Jersey City,New Jersey,212,Juniperus,virginiana,Juniperus virginiana,,Hillspire,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Juniperus virginiana,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,293,Nyssa,sylvatica,Nyssa sylvatica,,,4,2017,12904,1,280 GROVE STREET,3,2019,Jersey City Division of Architecture,Nyssa sylvatica,FALSE,2,no,TRUE,40.7177511,-74.0430879
Jersey City,New Jersey,299,Platanus,occidentalis,Platanus occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,310,Platanus,occidentalis,Platanus occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,319,Platanus,occidentalis,Platanus occidentalis,,,6,2016,18901,2,1000 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,40.7124816,-74.0685249
Jersey City,New Jersey,328,Platanus,occidentalis,Platanus occidentalis,,,6,2016,18901,2,1000 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,40.7124816,-74.0685249
Jersey City,New Jersey,397,Quercus,rubra,Quercus rubra,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,442,Quercus,rubra,Quercus rubra,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,451,Quercus,rubra,Quercus rubra,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,503,Quercus,bicolor,Quercus bicolor,,,6,2016,19803,8,942 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.7112642,-74.0694141
Jersey City,New Jersey,507,Quercus,bicolor,Quercus bicolor,,,6,2016,19803,9,944 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.7112979,-74.0693847
Jersey City,New Jersey,513,Quercus,bicolor,Quercus bicolor,,,6,2016,19803,12,960-958 GARFIELD AVE,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.711287,-74.069485
Jersey City,New Jersey,595,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,618,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,627,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,644,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,2,1000 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,40.7124816,-74.0685249
Jersey City,New Jersey,663,Thuja,occidentalis,Thuja occidentalis,,Smaragd,8,2015,16302,40,2565 KENNEDY BLVD.,3,2019,Jersey City Division of Architecture,Thuja occidentalis,FALSE,2,no,TRUE,40.3577992,-74.3644894
Jersey City,New Jersey,672,Thuja,occidentalis,Thuja occidentalis,,Smaragd,8,2015,16302,40,2565 KENNEDY BLVD.,3,2019,Jersey City Division of Architecture,Thuja occidentalis,FALSE,2,no,TRUE,40.3577992,-74.3644894
Jersey City,New Jersey,702,Tilia,cordata,Tilia cordata,,Greenspire,6,2016,19803,4,65 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Tilia cordata,FALSE,2,no,FALSE,40.710752,-74.0679186
Jersey City,New Jersey,704,Tilia,cordata,Tilia cordata,,Greenspire,4,2014,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Tilia cordata,FALSE,2,no,FALSE,40.7108088,-74.0678418
Jersey City,New Jersey,743,Tilia,cordata,Tilia cordata,,Greenspire,4,2014,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Tilia cordata,FALSE,2,no,FALSE,40.7108088,-74.0678418
Jersey City,New Jersey,46,Acer,saccharum,Acer saccharum,,Legacy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Acer saccharum,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,21,Acer,saccharum,Acer saccharum,,Legacy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Acer saccharum,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,501,Quercus,bicolor,Quercus bicolor,,,6,2016,19803,8,942 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.7112642,-74.0694141
Jersey City,New Jersey,130,Amelanchier,arborea,Amelanchier arborea,,Grandiflora,11,2016,12106,11,298 ACADEMY ST.,3,2019,Jersey City Division of Architecture,Amelanchier arborea,FALSE,2,no,TRUE,40.7299639,-74.0663973
Jersey City,New Jersey,150,Betula,nigra,Betula nigra,,Cully,6,2016,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Betula nigra,FALSE,2,no,TRUE,40.7108088,-74.0678418
Jersey City,New Jersey,129,Amelanchier,canadensis,Amelanchier canadensis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Amelanchier canadensis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,103,Acer,rubrum,Acer rubrum,,Sunvalley,6,2016,19803,12,960-958 GARFIELD AVE,3,2019,Jersey City Redevelopment Agency,Acer rubrum,FALSE,2,no,TRUE,40.711287,-74.069485
Jersey City,New Jersey,78,Acer,rubrum,Acer rubrum,,Sunvalley,6,2016,18901,2,1000 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Acer rubrum,FALSE,2,no,TRUE,40.7124816,-74.0685249
Jersey City,New Jersey,94,Acer,rubrum,Acer rubrum,,Sunvalley,6,2016,19803,8,942 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Acer rubrum,FALSE,2,no,TRUE,40.7112642,-74.0694141
Jersey City,New Jersey,98,Acer,rubrum,Acer rubrum,,Sunvalley,6,2016,19803,9,944 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Acer rubrum,FALSE,2,no,TRUE,40.7112979,-74.0693847
Jersey City,New Jersey,248,Juniperus,chinensis,Juniperus chinensis,,Torulosa,4,2017,11603,41,108 FIRST ST.,3,2019,Jersey City Division of Architecture,Juniperus chinensis,FALSE,2,no,FALSE,40.5032196,-74.2743796
Jersey City,New Jersey,229,Juniperus,virginiana,Juniperus virginiana,,Hillspire,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Juniperus virginiana,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,347,Platanus,occidentalis,Platanus occidentalis,,,6,2016,19803,12,960-958 GARFIELD AVE,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,40.711287,-74.069485
Jersey City,New Jersey,327,Platanus,occidentalis,Platanus occidentalis,,,6,2016,18901,2,1000 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,40.7124816,-74.0685249
Jersey City,New Jersey,381,Quercus,rubra,Quercus rubra,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,399,Quercus,rubra,Quercus rubra,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,47,Acer,saccharum,Acer saccharum,,Legacy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Acer saccharum,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,53,Acer,saccharum,Acer saccharum,,Legacy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Acer saccharum,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,59,Acer,rubrum,Acer rubrum,,Sunvalley,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Acer rubrum,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,428,Quercus,rubra,Quercus rubra,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,420,Quercus,rubra,Quercus rubra,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,424,Quercus,rubra,Quercus rubra,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,544,Quercus,bicolor,Quercus bicolor,,,6,2016,19803,21,INSIDE GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.685772,-74.099794
Jersey City,New Jersey,530,Quercus,bicolor,Quercus bicolor,,,6,2016,19803,20,980 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.7119322,-74.0688905
Jersey City,New Jersey,221,Juniperus,virginiana,Juniperus virginiana,,Hillspire,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Juniperus virginiana,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,219,Juniperus,virginiana,Juniperus virginiana,,Hillspire,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Juniperus virginiana,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,476,Quercus,bicolor,Quercus bicolor,,,6,2016,18901,2,1000 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.7124816,-74.0685249
Jersey City,New Jersey,464,Quercus,bicolor,Quercus bicolor,,,6,2016,18901,2,1000 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.7124816,-74.0685249
Jersey City,New Jersey,481,Quercus,rubra,Quercus rubra,,,6,2016,19803,4,65 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,40.710752,-74.0679186
Jersey City,New Jersey,546,Quercus,bicolor,Quercus bicolor,,,6,2016,19803,21,INSIDE GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.685772,-74.099794
Jersey City,New Jersey,554,Quercus,bicolor,Quercus bicolor,,,6,2016,19803,21,INSIDE GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.685772,-74.099794
Jersey City,New Jersey,599,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,675,Thuja,occidentalis,Thuja occidentalis,,Smaragd,8,2015,16302,40,2565 KENNEDY BLVD.,3,2019,Jersey City Division of Architecture,Thuja occidentalis,FALSE,2,no,TRUE,40.3577992,-74.3644894
Jersey City,New Jersey,696,Tilia,cordata,Tilia cordata,,Greenspire,4,2014,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Tilia cordata,FALSE,2,no,FALSE,41.217003,-74.658902
Jersey City,New Jersey,639,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,2,1000 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,40.7124816,-74.0685249
Jersey City,New Jersey,636,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,625,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,8,Acer,saccharum,Acer saccharum,,Legacy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Acer saccharum,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,14,Acer,saccharum,Acer saccharum,,Legacy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Acer saccharum,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,22,Acer,saccharum,Acer saccharum,,Legacy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Acer saccharum,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,25,Acer,saccharum,Acer saccharum,,Legacy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Acer saccharum,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,114,Acer,rubrum,Acer rubrum,,Sunvalley,6,2016,19803,19,978 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Acer rubrum,FALSE,2,no,TRUE,40.7118955,-74.068916
Jersey City,New Jersey,126,Amelanchier,canadensis,Amelanchier canadensis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Amelanchier canadensis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,143,Amelancier,laevis,Amelanchier laevis,,Princess Diana,8,2015,16302,40,2565 KENNEDY BLVD.,3,2019,Jersey City Division of Architecture,Amelancier laevis,FALSE,2,no,TRUE,40.3577992,-74.3644894
Jersey City,New Jersey,164,Cercis,canadensis,Cercis canadensis,,Forest Pansy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Cercis canadensis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,242,Juniperus,chinensis,Juniperus chinensis,,Torulosa,4,2017,11603,41,108 FIRST ST.,3,2019,Jersey City Division of Architecture,Juniperus chinensis,FALSE,2,no,FALSE,40.5032196,-74.2743796
Jersey City,New Jersey,270,Liquidambar,styraciflua,Liquidambar styraciflua,,,6,2016,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Liquidambar styraciflua,FALSE,2,no,TRUE,40.7108088,-74.0678418
Jersey City,New Jersey,285,Malus,,Malus,,Harvest Gold,11,2016,12106,11,298 ACADEMY ST.,3,2019,Jersey City Division of Architecture,Malus ,FALSE,1,genus_only,no_info,40.7299639,-74.0663973
Jersey City,New Jersey,290,Nyssa,sylvatica,Nyssa sylvatica,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Nyssa sylvatica,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,307,Platanus,occidentalis,Platanus occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,314,Platanus,occidentalis,Platanus occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,364,Pseudotsuga,menziesii,Pseudotsuga menziesii,,,6,2016,19803,5,WOODWARD ST,3,2019,Jersey City Redevelopment Agency,Pseudotsuga menziesii,FALSE,2,no,FALSE,40.7134628,-74.0639761
Jersey City,New Jersey,436,Quercus,rubra,Quercus rubra,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,448,Quercus,bicolor,Quercus bicolor,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,519,Quercus,bicolor,Quercus bicolor,,,6,2016,19803,13,964 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.7116381,-74.0690944
Jersey City,New Jersey,523,Quercus,bicolor,Quercus bicolor,,,6,2016,19803,16,970 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.7117484,-74.0690179
Jersey City,New Jersey,529,Quercus,bicolor,Quercus bicolor,,,6,2016,19803,20,980 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.7119322,-74.0688905
Jersey City,New Jersey,593,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,629,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,646,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,2,1000 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,40.7124816,-74.0685249
Jersey City,New Jersey,669,Thuja,occidentalis,Thuja occidentalis,,Smaragd,8,2015,16302,40,2565 KENNEDY BLVD.,3,2019,Jersey City Division of Architecture,Thuja occidentalis,FALSE,2,no,TRUE,40.3577992,-74.3644894
Jersey City,New Jersey,717,Tilia,cordata,Tilia cordata,,Greenspire,4,2014,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Tilia cordata,FALSE,2,no,FALSE,40.7108088,-74.0678418
Jersey City,New Jersey,746,Tilia,cordata,Tilia cordata,,Greenspire,4,2014,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Tilia cordata,FALSE,2,no,FALSE,40.7108088,-74.0678418
Jersey City,New Jersey,19,Acer,saccharum,Acer saccharum,,Legacy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Acer saccharum,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,108,Acer,rubrum,Acer rubrum,,Sunvalley,6,2016,19803,12,960-958 GARFIELD AVE,3,2019,Jersey City Redevelopment Agency,Acer rubrum,FALSE,2,no,TRUE,40.711287,-74.069485
Jersey City,New Jersey,90,Acer,rubrum,Acer rubrum,,Sunvalley,6,2016,19803,8,942 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Acer rubrum,FALSE,2,no,TRUE,40.7112642,-74.0694141
Jersey City,New Jersey,125,Amelanchier,canadensis,Amelanchier canadensis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Amelanchier canadensis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,300,Platanus,occidentalis,Platanus occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,303,Platanus,occidentalis,Platanus occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,346,Platanus,occidentalis,Platanus occidentalis,,,6,2016,19803,12,960-958 GARFIELD AVE,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,40.711287,-74.069485
Jersey City,New Jersey,342,Platanus,occidentalis,Platanus occidentalis,,,6,2016,19803,8,942 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,40.7112642,-74.0694141
Jersey City,New Jersey,369,Quercus,rubra,Quercus rubra,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,449,Quercus,bicolor,Quercus bicolor,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,431,Quercus,rubra,Quercus rubra,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,199,Gleditsia,triacanthos,Gleditsia triacanthos,inermis,Shademaster,11,2015,4802,2,201 CENTRAL AVE.,3,2019,Jersey City Division of Architecture,Gleditsia triacanthos,FALSE,2,no,FALSE,40.8531551,-74.2770923
Jersey City,New Jersey,172,Cornus,kousa,Cornus kousa,,,4,2017,11603,41,108 FIRST ST.,3,2019,Jersey City Division of Architecture,Cornus kousa,FALSE,2,no,FALSE,40.5032196,-74.2743796
Jersey City,New Jersey,227,Juniperus,virginiana,Juniperus virginiana,,Hillspire,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Juniperus virginiana,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,163,Cercis,canadensis,Cercis canadensis,,Forest Pansy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Cercis canadensis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,149,Betula,nigra,Betula nigra,,Cully,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Betula nigra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,132,Amelanchier,canadensis,Amelanchier canadensis,,,6,2016,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Amelanchier canadensis,FALSE,2,no,TRUE,40.7108088,-74.0678418
Jersey City,New Jersey,80,Acer,rubrum,Acer rubrum,,October Glory,11,2015,4802,2,201 CENTRAL AVE.,3,2019,Jersey City Division of Architecture,Acer rubrum,FALSE,2,no,TRUE,40.8531551,-74.2770923
Jersey City,New Jersey,42,Acer,saccharum,Acer saccharum,,Legacy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Acer saccharum,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,55,Acer,saccharum,Acer saccharum,,Legacy,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Acer saccharum,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,334,Platanus,occidentalis,Platanus occidentalis,,,6,2016,19803,8,942 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Platanus occidentalis,FALSE,2,no,TRUE,40.7112642,-74.0694141
Jersey City,New Jersey,394,Quercus,rubra,Quercus rubra,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,534,Quercus,bicolor,Quercus bicolor,,,6,2016,18901,1,990 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.7123,-74.0686437
Jersey City,New Jersey,531,Quercus,bicolor,Quercus bicolor,,,6,2016,18901,1,990 GARFIELD AVE.,3,2019,Jersey City Redevelopment Agency,Quercus bicolor,FALSE,2,no,TRUE,40.7123,-74.0686437
Jersey City,New Jersey,569,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,603,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,658,Thuja,occidentalis,Thuja occidentalis,,Smaragd,8,2015,16302,40,2565 KENNEDY BLVD.,3,2019,Jersey City Division of Architecture,Thuja occidentalis,FALSE,2,no,TRUE,40.3577992,-74.3644894
Jersey City,New Jersey,615,Thuja,occidentalis,Thuja occidentalis,,,6,2016,18901,18,1 BERRY ROAD,3,2019,Jersey City Redevelopment Agency,Thuja occidentalis,FALSE,2,no,TRUE,41.217003,-74.658902
Jersey City,New Jersey,706,Tilia,cordata,Tilia cordata,,Greenspire,4,2014,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Tilia cordata,FALSE,2,no,FALSE,40.7108088,-74.0678418
Jersey City,New Jersey,726,Tilia,cordata,Tilia cordata,,Greenspire,4,2014,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Tilia cordata,FALSE,2,no,FALSE,40.7108088,-74.0678418
Jersey City,New Jersey,487,Quercus,rubra,Quercus rubra,,,6,2016,19803,3,75 WOODWARD ST.,3,2019,Jersey City Redevelopment Agency,Quercus rubra,FALSE,2,no,TRUE,40.7108088,-74.0678418
